-0.70212,0
-0.702704819942825,0.05
-0.701704819942825,0.1
-0.699458376108669,0.15
-0.69963394299848,0.2
-0.701054941478651,0.25
-0.703561240434647,0.3
-0.698833854496479,0.35
-0.701385639607906,0.4
-0.710243257880211,0.45
-0.718509685248137,0.5
-0.728641697764397,0.55
-0.73277529925108,0.6
-0.738695349544287,0.65
-0.743990126997232,0.7
-0.753625460714102,0.75
-0.767270973324776,0.8
-0.769493861496449,0.85
-0.768477706611157,0.9
-0.77179888188839,0.95
-0.781940962001681,1
-0.793123320862651,1.05
-0.798680646717549,1.1
-0.809860561788082,1.15
-0.823908538371325,1.2
-0.829677829891443,1.25
-0.822819213569164,1.3
-0.842509698867798,1.35
-0.865508343279362,1.4
-0.8815155595541,1.45
-0.913783048093319,1.5
-0.933985639363527,1.55
-0.944396681617945,1.6
-0.947855104040355,1.65
-0.933489587157965,1.7
-0.942803032696247,1.75
-0.973573959618807,1.8
-0.984699629619718,1.85
-0.980643176659942,1.9
-0.964014676213265,1.95
-0.982693272829056,2
-1.0145365908742,2.05
-1.0167747721076,2.1
-1.02339709177613,2.15
-1.05697000846267,2.2
-1.08353381231427,2.25
-1.07924876138568,2.3
-1.07059415280819,2.35
-1.06674761623144,2.4
-1.05992318242788,2.45
-1.05471509546042,2.5
-1.07154013253748,2.55
-1.10367981232703,2.6
-1.11862722188234,2.65
-1.11017604768276,2.7
-1.10977644771338,2.75
-1.13962682634592,2.8
-1.15822324752808,2.85
-1.15332371145487,2.9
-1.16840867772698,2.95
-1.20175320878625,3
-1.22626260891557,3.05
-1.23332377970219,3.1
-1.22012930139899,3.15
-1.20604201257229,3.2
-1.21111860275269,3.25
-1.23699037879705,3.3
-1.25584014058113,3.35
-1.25413937866688,3.4
-1.25481555759907,3.45
-1.28160047233105,3.5
-1.31329090595245,3.55
-1.32482153922319,3.6
-1.32393849492073,3.65
-1.31122472137213,3.7
-1.30495016872883,3.75
-1.30528349876404,3.8
-1.31230488717556,3.85
-1.33655708134174,3.9
-1.3566799223423,3.95
-1.36423299610615,4
-1.37269327938557,4.05
-1.37281139791012,4.1
-1.36236407160759,4.15
-1.35626751482487,4.2
-1.35628234893084,4.25
-1.35532311499119,4.3
-1.35645652413368,4.35
-1.37528636157513,4.4
-1.39945941567421,4.45
-1.41139060109854,4.5
-1.41573732197285,4.55
-1.42271486967802,4.6
-1.43326648026705,4.65
-1.43701940625906,4.7
-1.43643275499344,4.75
-1.42126302421093,4.8
-1.40753422677517,4.85
-1.40622269362211,4.9
-1.40263869166374,4.95
-1.41717465445399,5
-1.44113519545645,5.05
-1.44882105686702,5.1
-1.44698035237379,5.15
-1.44844835549593,5.2
-1.45242649763823,5.25
-1.45338716506958,5.3
-1.45283729881048,5.35
-1.4522533416748,5.4
-1.45371018648148,5.45
-1.45766131728888,5.5
-1.45930897444487,5.55
-1.46150252819061,5.6
-1.47380141690373,5.65
-1.47188179418445,5.7
-1.45585494339466,5.75
-1.45030811921734,5.8
-1.44825129983056,5.85
-1.44448795411736,5.9
-1.44388152230531,5.95
-1.44422578345984,6
-1.44646608026233,6.05
-1.45047640369739,6.1
-1.45148270726204,6.15
-1.45314745903015,6.2
-1.45898259580135,6.25
-1.47246751710773,6.3
-1.47381754443049,6.35
-1.46085119992495,6.4
-1.45640279352665,6.45
-1.45775860100985,6.5
-1.45481476932764,6.55
-1.43756630718708,6.6
-1.41407092958689,6.65
-1.4040648907423,6.7
-1.40287933796644,6.75
-1.40371246784925,6.8
-1.40540720671415,6.85
-1.4052694901824,6.9
-1.40852027386427,6.95
-1.41107839345932,7
-1.41491141915321,7.05
-1.41353060007095,7.1
-1.39240182042122,7.15
-1.36415229737759,7.2
-1.35113987326622,7.25
-1.35219359993935,7.3
-1.35390308052301,7.35
-1.35358271598816,7.4
-1.35166525542736,7.45
-1.35477248579264,7.5
-1.35606710910797,7.55
-1.34068969041109,7.6
-1.31588906496763,7.65
-1.30267327576876,7.7
-1.3012017890811,7.75
-1.30160184055567,7.8
-1.28879542276263,7.85
-1.26480223461986,7.9
-1.25291516631842,7.95
-1.25076188147068,8
-1.25181170254946,8.05
-1.25207957774401,8.1
